0 0 0.00120834
0.1 0 -0.0102789
0.2 0 -0.0148334
0.3 0 -0.0190322
0.4 0 -0.0235997
0.5 0 -0.0210573
0.6 0 0.01528
0.7 0 0.0842471
0.8 0 0.0392146
0.9 0 0.123158
1 0 -0.0550425
1.1 0 -0.670886
1.2 0 -1.45989
1.3 0 -0.843412
1.4 0 0.0494112
1.5 0 0.288797
1.6 0 0.219743
1.7 0 1.19719
1.8 0 0.722208
1.9 0 -0.0291346
0 0.05 -0.00708531
0.1 0.05 -0.018279
0.2 0.05 -0.0202754
0.3 0.05 -0.0266167
0.4 0.05 -0.0314712
0.5 0.05 -0.0204219
0.6 0.05 0.0437531
0.7 0.05 0.163512
0.8 0.05 0.107015
0.9 0.05 0.249651
1 0.05 0.0296639
1.1 0.05 -0.797438
1.2 0.05 -1.37759
1.3 0.05 -0.997836
1.4 0.05 -0.189637
1.5 0.05 0.639486
1.6 0.05 0.946436
1.7 0.05 1.40244
1.8 0.05 1.65761
1.9 0.05 0.650601
0 0.1 -0.00531006
0.1 0.1 -0.0195555
0.2 0.1 -0.026453
0.3 0.1 -0.0363618
0.4 0.1 -0.0397008
0.5 0.1 -0.0190263
0.6 0.1 0.0567871
0.7 0.1 0.193457
0.8 0.1 0.141337
0.9 0.1 0.197593
1 0.1 -0.231857
1.1 0.1 -0.887567
1.2 0.1 1.43895
1.3 0.1 -1.22822
1.4 0.1 -0.490366
1.5 0.1 0.607055
1.6 0.1 1.75969
1.7 0.1 1.70788
1.8 0.1 2.0002
1.9 0.1 0.975195
0 0.15 -0.00496154
0.1 0.15 -0.0143268
0.2 0.15 -0.0192884
0.3 0.15 -0.0257018
0.4 0.15 -0.0231017
0.5 0.15 0.00757888
0.6 0.15 0.0855285
0.7 0.15 0.211864
0.8 0.15 0.205692
0.9 0.15 0.254337
1 0.15 0.105951
1.1 0.15 0.0993485
1.2 0.15 -0.888726
1.3 0.15 -1.40498
1.4 0.15 -0.329409
1.5 0.15 0.761641
1.6 0.15 1.98614
1.7 0.15 2.17932
1.8 0.15 1.08044
1.9 0.15 0.344949
0 0.2 -0.00338755
0.1 0.2 -0.00676156
0.2 0.2 -0.00619935
