0 0 -0.0117316
0.04 0 -0.0234631
0.08 0 -0.0345389
0.12 0 -0.044611
0.16 0 -0.0535749
0.2 0 -0.0614947
0.24 0 -0.068537
0.28 0 -0.0749194
0.32 0 -0.0808732
0.36 0 -0.0866191
0.4 0 -0.0923502
0.44 0 -0.0982193
0.48 0 -0.104328
0.52 0 -0.110711
0.56 0 -0.117323
0.6 0 -0.124009
0.64 0 -0.130474
0.68 0 -0.136241
0.72 0 -0.140593
0.76 0 -0.14251
0.8 0 -0.140607
0.84 0 -0.133086
0.88 0 -0.117739
0.92 0 -0.0920556
0.96 0 -0.0534976
0 0.08 -0.0127238
0.04 0.08 -0.0254476
0.08 0.08 -0.0376224
0.12 0.08 -0.0489096
0.16 0.08 -0.0591604
0.2 0.08 -0.0683818
0.24 0.08 -0.0766971
0.28 0.08 -0.0843045
0.32 0.08 -0.0914386
0.36 0.08 -0.0983375
0.4 0.08 -0.105214
0.44 0.08 -0.11223
0.48 0.08 -0.119478
0.52 0.08 -0.12695
0.56 0.08 -0.134519
0.6 0.08 -0.141906
0.64 0.08 -0.14865
0.68 0.08 -0.154075
0.72 0.08 -0.157267
0.76 0.08 -0.15706
0.8 0.08 -0.152052
0.84 0.08 -0.140657
0.88 0.08 -0.121207
0.92 0.08 -0.0921028
0.96 0.08 -0.0520011
0 0.16 -0.00590553
0.04 0.16 -0.0118111
0.08 0.16 -0.0174275
0.12 0.16 -0.0225792
0.16 0.16 -0.0271958
0.2 0.16 -0.031298
0.24 0.16 -0.0349791
0.28 0.16 -0.0383829
0.32 0.16 -0.0416812
0.36 0.16 -0.0450505
0.4 0.16 -0.0486503
0.44 0.16 -0.0526025
0.48 0.16 -0.0569717
0.52 0.16 -0.0617463
0.56 0.16 -0.0668198
0.6 0.16 -0.0719747
0.64 0.16 -0.0768675
0.68 0.16 -0.0810208
0.72 0.16 -0.083824
0.76 0.16 -0.0845471
0.8 0.16 -0.0823714
0.84 0.16 -0.0764357
0.88 0.16 -0.0658988
0.92 0.16 -0.0500083
0.96 0.16 -0.0281687
0 0.24 0.0055131
0.04 0.24 0.0110262
0.08 0.24 0.0165213
0.12 0.24 0.0219591
0.16 0.24 0.0272794
0.2 0.24 0.0324017
0.24 0.24 0.0372284
0.28 0.24 0.0416485
0.32 0.24 0.045544
0.36 0.24 0.048796
0.4 0.24 0.051293
0.44 0.24 0.0529382
0.48 0.24 0.053657
0.52 0.24 0.0534037
0.56 0.24 0.0521675
0.6 0.24 0.0499757
0.64 0.24 0.0468951
0.68 0.24 0.043029
0.72 0.24 0.0385103
0.76 0.24 0.0334903
0.8 0.24 0.0281239
0.84 0.24 0.0225533
0.88 0.24 0.0168937
0.92 0.24 0.0112247
0.96 0.24 0.0055887
0 0.32 0.0178261
0.04 0.32 0.0356523
0.08 0.32 0.0531765
0.12 0.32 0.0701523
0.16 0.32 0.0863827
0.2 0.32 0.101712
0.24 0.32 0.116016
0.28 0.32 0.12919
0.32 0.32 0.141145
0.36 0.32 0.151794
0.4 0.32 0.161045
0.44 0.32 0.1688
0.48 0.32 0.174944
0.52 0.32 0.179341
0.56 0.32 0.181828
0.6 0.32 0.182213
0.64 0.32 0.180265
0.68 0.32 0.175709
0.72 0.32 0.168225
0.76 0.32 0.157448
0.8 0.32 0.142967
0.84 0.32 0.124343
0.88 0.32 0.101126
0.92 0.32 0.0728871
0.96 0.32 0.039262
0 0.4 0.0275132
0.04 0.4 0.0550265
0.08 0.4 0.0820307
0.12 0.4 0.108125
0.16 0.4 0.133007
0.2 0.4 0.156458
0.24 0.4 0.178324
0.28 0.4 0.198497
0.32 0.4 0.216897
0.36 0.4 0.233449
0.4 0.4 0.248066
